Gene	NO3_2mM_1	NO3_2mM_2	NO3_15mM_1	NO3_15mM_2
HaLaN_20638	0	0	22.272083	13.5281
HaLaN_20639	0	61.903111	70.294273	62.540932
HaLaN_20641	388.822937	410.349854	125.878448	98.635628
HaLaN_20643	0	0	0	3.798922
HaLaN_20644	84.681061	104.286255	48.848221	47.834023
HaLaN_20646	28.18803	0	5.360666	0
HaLaN_20647	94.042526	0	5.357484	13.882741
HaLaN_20650	3271.628174	2743.896729	2077.854248	1765.098755
HaLaN_20654	0	0	0	5.490047
HaLaN_20655	57.825264	33.807621	113.686195	140.000443
HaLaN_20656	161.309402	387.256378	235.414719	207.000824
HaLaN_20657	0	0	27.160084	6.136903
HaLaN_20658	229.49733	187.57251	212.759796	189.865952
HaLaN_20667	0	0	4.303448	0
HaLaN_20668	0	0	5.511438	0
HaLaN_20669	0	0	1.634365	2.973832
HaLaN_20670	0	0.396645	2.902033	0
HaLaN_20671	0	0	0	10.391689
HaLaN_20681	264.913391	402.240509	360.383209	326.815918
HaLaN_20682	0	0	33.05582	26.514061
HaLaN_20684	0	0	13.494048	6.392248
HaLaN_20686	0	0	19.730261	19.589846
HaLaN_20690	0	0	9.115716	0
HaLaN_20691	0	0	6.410551	5.62627
HaLaN_20692	0	0	0	1.460028
HaLaN_20693	0	0	6.245001	4.617694
HaLaN_20698	0	0	14.064275	18.827923
HaLaN_20702	56.546558	36.082531	45.432804	40.35405
HaLaN_20704	342.782745	259.276794	79.11068	89.056885
HaLaN_20705	316.228302	279.413147	224.769562	325.096436
HaLaN_20706	54.490208	55.025383	40.546478	69.849243
HaLaN_20707	0	0	0	1.453674
HaLaN_20712	0	0	12.350317	18.224897
HaLaN_20713	0	41.699932	0	0
HaLaN_20714	0	0	4.575325	0
HaLaN_20715	0	0	12.531171	17.583332
HaLaN_20716	0	0	0.645953	0
HaLaN_20718	0	0	17.706966	12.898067
HaLaN_20721	0	0	56.71899	84.94902
HaLaN_20722	0	0	13.970558	31.021666
HaLaN_20723	0	0	11.868755	7.722131
HaLaN_20724	0	0	0.696105	1.025342
HaLaN_20728	0	0	15.18478	0
HaLaN_20735	0	0	0	43.396786
HaLaN_20736	0	0	25.409693	25.916216
HaLaN_20737	0	0	7.262858	0
HaLaN_20738	1137.640259	1161.307007	909.32666	884.077637
HaLaN_20742	0	0	377.140869	336.987701
HaLaN_20745	0	0	16.06275	0
HaLaN_20747	0	0	9.867041	7.352717
HaLaN_20753	0	0	31.331865	22.665565
HaLaN_20754	0	0	20.169704	32.34745
HaLaN_20755	0	0	1.539859	2.413744
HaLaN_20757	6402.3125	4386.609375	4659.629883	3660.668945
HaLaN_20760	370.131531	0	203.172272	197.980072
HaLaN_20761	0	0	0	26.751808
HaLaN_20762	0	0	0	14.313059
HaLaN_20767	0	0	10.601081	0
HaLaN_20769	34.722435	0	58.820576	56.62302
HaLaN_20772	58.720287	36.760098	65.812164	50.00573
HaLaN_20773	180.635727	172.41925	245.296509	179.939224
HaLaN_20775	0	0	9.553743	2.824316
HaLaN_20777	35.321384	65.037148	36.041298	26.799492
HaLaN_20779	0	0	0	3.49893
HaLaN_20785	0	0	16.761782	11.457705
HaLaN_20792	297.693604	188.54129	177.342041	109.970375
HaLaN_20793	117.440331	76.63784	77.327621	77.134712
HaLaN_20794	0	62.524529	48.219913	41.977962
HaLaN_20796	0	0	1.604071	0
HaLaN_20798	0	0	7.765789	8.097256
HaLaN_20800	0	0	0	2.935506
HaLaN_20818	85.684013	96.302673	105.54187	90.065582
HaLaN_20819	0	0	24.721996	21.9713
HaLaN_20820	0	0	19.072012	11.089761
HaLaN_20821	0	0	138.179611	158.666779
HaLaN_20822	0	21.641588	14.423158	30.633257
HaLaN_20825	0	0	79.628265	52.02877
HaLaN_20826	1197.484497	1342.291748	1000.946533	759.766663
HaLaN_20829	0	0	4.043134	0
HaLaN_20830	0	0	0	10.745603
HaLaN_20831	0	0	43.050964	0
HaLaN_20832	0	0	17.809267	22.794739
HaLaN_20847	58.655025	82.372993	27.407522	46.862549
HaLaN_20849	164.51973	0	36.035522	32.899677
HaLaN_20850	0	0	22.059481	28.608078
HaLaN_20851	0	0	11.873338	0
HaLaN_20852	0	0	5.618115	9.960634
HaLaN_20855	62.633118	49.48344	34.882378	12.929051
HaLaN_20856	144.436386	0	26.366596	15.370849
HaLaN_20857	0	64.199135	17.535105	10.490569
HaLaN_20865	0	0	0	9.677364
HaLaN_20866	88.65609	115.409431	22.937937	29.601175
HaLaN_20869	0	0	1.498308	0
HaLaN_20871	0	0	14.259218	8.540378
HaLaN_20872	0	0	0	8.284484
HaLaN_20873	0	0	12.908491	6.517832
HaLaN_20877	0	34.695496	11.808984	32.868652
HaLaN_20879	0	0	25.201488	6.292299
HaLaN_20881	0	0	8.185848	0
HaLaN_20883	0	0	342.673462	301.267487
HaLaN_20890	0	0	16.23769	14.259467
HaLaN_20891	0	0	9.398295	0
HaLaN_20892	0	0	13.588813	18.362591
HaLaN_20893	0	0	8.746895	14.436189
HaLaN_20901	0	0	7.960571	11.740372
HaLaN_20902	0	0	21.01078	5.686423
HaLaN_20903	0	0	5.18112	0
HaLaN_20905	0	0	72.968056	78.353043
HaLaN_20907	0	0	45.407104	0
HaLaN_20908	0	0	2.44451	0
HaLaN_20913	180.040497	130.09761	147.554153	133.141403
HaLaN_20917	0	0	36.692738	29.355927
HaLaN_20918	0	0	123.850769	0
HaLaN_20919	34.022274	23.787464	42.979935	40.903198
HaLaN_20920	0	0	35.154354	36.302132
HaLaN_20921	0	0	34.264454	33.943668
HaLaN_20924	118.153099	75.38308	38.21455	23.930929
HaLaN_20926	0	0	15.46826	10.650161
HaLaN_20930	0	0	3.139457	0
HaLaN_20933	0	0	15.758622	14.428833
HaLaN_20934	0	0	0	13.734246
HaLaN_20939	0	0	123.228172	92.522171
HaLaN_20941	0	0	24.382318	21.920391
HaLaN_20943	0	0	114.32193	93.809494
HaLaN_20947	150.923431	259.379761	162.017929	173.64888
HaLaN_20948	210.65509	204.272614	227.778351	309.670746
HaLaN_20949	37.734249	67.386528	51.171196	80.587639
HaLaN_20950	854.327942	1102.303345	2552.769531	3354.641602
HaLaN_20953	0	0	40.375847	42.006565
HaLaN_20957	0	0	21.664705	22.879988
HaLaN_20959	0	0	5.485732	6.154578
HaLaN_20962	0	0	3.895724	3.962933
HaLaN_20967	0	0	10.617131	0
HaLaN_20969	0	0	6.883884	0
HaLaN_20972	0	0	2.897555	3.398574
HaLaN_20976	0	0	29.338625	37.795784
HaLaN_20977	0	76.511444	22.828066	43.209869
HaLaN_20980	0	0	10.148259	0
HaLaN_20981	0	0	9.492236	14.081158
HaLaN_20982	0	0	8.844671	16.501019
HaLaN_20983	0	0	163.463852	153.124664
HaLaN_20986	0	0	2.572195	4.719846
HaLaN_20990	0	0	18.891685	35.551437
HaLaN_20992	0	0	65.938499	35.682194
HaLaN_20997	0	0	0	6.580655
HaLaN_20999	0	0	84.272247	98.650192
HaLaN_21001	0	0	2.191749	0
HaLaN_21003	0	0	5.212686	0
HaLaN_21009	0	0	0	2.260689
HaLaN_21010	0	0	4.995492	0
HaLaN_21012	74.15303	0	0	26.901787
HaLaN_21013	0	208.042694	26.108362	0
HaLaN_21014	0	0	22.542501	15.403656
HaLaN_21015	802.417297	710.814087	835.714844	688.217224
HaLaN_21019	0	9.228086	7.473289	5.542146
HaLaN_21021	0	0	13.80475	12.11369
HaLaN_21022	0	0	0	6.64953
HaLaN_21023	0	0	8.76394	9.276946
HaLaN_21026	0	0	12.39518	0
HaLaN_21027	151.350784	0	46.488529	78.782707
HaLaN_21028	0	0	10.338494	0
HaLaN_21037	97.61451	0	95.084969	76.017044
HaLaN_21039	0	0	38.153023	40.58688
HaLaN_21040	0	0	343.616455	333.251343
HaLaN_21042	0	0	1.611119	1.76734
HaLaN_21044	0	0	17.654898	16.58839
HaLaN_21047	0	0	13.999293	19.040096
HaLaN_21048	0	0	11.995555	29.620258
HaLaN_21052	0	0	16.820328	35.363537
HaLaN_21054	0	0	14.479243	39.431141
HaLaN_21057	0	0	5.770261	1.104099
HaLaN_21058	2789.407227	2728.261719	11.62726	11.81639
HaLaN_21059	278.461212	469.135895	4.668602	0
HaLaN_21060	90.151749	77.454559	42.531879	34.903229
HaLaN_21061	0.734253	0	0.285366	0
HaLaN_21064	4.291593	0	1.921732	1.784767
HaLaN_21065	0	0	208.735901	0
HaLaN_21070	0	0	10.124037	13.094946
HaLaN_21071	0	0	2.430754	0
HaLaN_21076	0	0	38.118587	34.064926
HaLaN_21078	0	0	1.017959	3.888875
HaLaN_21080	0	0	18.349495	13.689723
HaLaN_21081	150.048431	0	182.659866	256.096039
HaLaN_21084	0	0	4.750568	0
HaLaN_21085	0	0	16.941229	0
HaLaN_21086	0	0	8.680539	6.243298
HaLaN_21089	154.285049	126.474686	454.544189	340.844788
HaLaN_21091	0	3.729933	2.482544	3.417216
HaLaN_21092	0	0	0.98446	0
HaLaN_21095	0	0	13.775372	10.166121
HaLaN_21096	0	0	0.107871	0
HaLaN_21098	0	0	8.971372	0
HaLaN_21099	0	0	13.959197	13.293708
HaLaN_21100	0	0	4.390273	0
HaLaN_21102	426.364441	363.931122	392.437317	434.08316
HaLaN_21103	94.155144	88.535408	18.155548	34.863693
HaLaN_21106	0	0	5.269655	3.462579
HaLaN_21107	0	0	20.875565	0
HaLaN_21108	0	0	2.652788	0
HaLaN_21110	0	0	7.587354	13.821595
HaLaN_21112	0.915379	0	1.851233	0.691352
HaLaN_21113	0	0	3.592312	2.81557
HaLaN_21115	352.182526	733.655029	201.058685	220.695541
HaLaN_21118	0	0	11.442535	8.6654
HaLaN_21123	0	0	61.825264	56.497196
HaLaN_21124	103.987656	0	41.246655	31.252668
HaLaN_21125	104.006958	0	45.75708	39.732998
HaLaN_21130	0	0	0	2.877426
HaLaN_21133	0	0	2.398836	6.312083
HaLaN_21140	0	0	12.636814	12.790094
HaLaN_21141	0	0	12.309637	15.548774
HaLaN_21149	467.40509	308.98056	818.421326	956.49353
HaLaN_21152	0	0	112.241676	94.793655
HaLaN_21153	1429.718628	1327.232056	1070.603638	1152.890259
HaLaN_21156	0	0	42.897896	52.363541
HaLaN_21159	0	0	10.332289	17.391981
HaLaN_21162	0	0	4.067281	5.716461
HaLaN_21164	2691.135254	2190.980957	2582.836182	2510.955811
HaLaN_21167	0	0	114.24865	127.420609
HaLaN_21169	0	0	8.186982	0
HaLaN_21170	0	0	38.093838	42.184078
HaLaN_21171	0	0	0	6.823303
HaLaN_21172	43.410389	0	30.847055	40.877796
HaLaN_21178	0	0	5.541414	4.329663
HaLaN_21183	38.985085	18.368156	28.136749	37.034298
HaLaN_21186	0	0	52.249252	49.000542
HaLaN_21188	0	0	24.136879	19.285324
HaLaN_21189	0	0	21.108721	22.725712
HaLaN_21192	8520.28418	7499.358887	7772.968262	7487.132324
HaLaN_21193	0	0	7.32283	16.812263
HaLaN_21194	0	0	10.941066	18.332329
HaLaN_21195	226.955872	130.854446	210.759933	167.213654
HaLaN_21201	0	0	12.662624	11.005874
HaLaN_21203	0	0	3.337495	3.662115
HaLaN_21205	2287.262695	0	0	0
HaLaN_21206	0	0	149.79155	136.673965
HaLaN_21211	0	0	5.212686	18.818138
HaLaN_21212	0	0	2.332711	3.574066
HaLaN_21213	0	0	1.748955	3.401692
HaLaN_21218	81.990822	0	47.387699	73.860748
HaLaN_21219	8.720102	0	26.127308	19.538607
HaLaN_21220	9.889081	0	1.886497	8.454256
HaLaN_21221	0	0	74.79985	99.239037
HaLaN_21222	0	0	54.313286	75.175209
HaLaN_21223	0	0	58.497917	0
HaLaN_21231	45.640919	55.092739	18.11458	29.424316
HaLaN_21238	0	0	149.56546	136.271835
HaLaN_21239	0	0	0	2.605589
HaLaN_21243	4491.994629	4629.077148	4062.363525	3307.012939
HaLaN_21246	0	0	3.309552	0
HaLaN_21247	0	0	1.846414	4.58866
HaLaN_21250	0	93.25779	65.304527	82.139214
HaLaN_21251	0	0	3.324628	0
HaLaN_21256	5.435152	0	0.693175	0
HaLaN_21258	0	0	51.694416	32.285931
HaLaN_21263	0	0	4.544753	0
HaLaN_21264	1119.190063	1660.646851	33.198826	0
HaLaN_21265	0	0	27.601032	32.282837
HaLaN_21269	0	0	2.912971	10.878638
HaLaN_21271	122.664276	134.551376	93.320572	103.273949
HaLaN_21272	27.001165	0	53.636738	33.248356
HaLaN_21273	0	0	13.479894	12.41603
HaLaN_21276	0	117.095512	24.444807	20.428802
HaLaN_21277	0	30.534649	16.266371	16.14142
HaLaN_21280	0	0	12.541634	0
HaLaN_21281	0	0	3.397032	0
HaLaN_21282	19.922129	34.086975	7.868362	11.146171
HaLaN_21283	0	0	0	3.862276
HaLaN_21285	0	0	18.053791	22.255114
HaLaN_21286	0	0	14.339686	16.199232
HaLaN_21287	0	48.617447	14.744455	32.30138
HaLaN_21290	167.945709	45.937637	59.055038	42.3172
HaLaN_21292	0	0	4.632125	0
HaLaN_21293	12.796436	0	25.479609	30.216734
HaLaN_21294	0	25.312967	22.531122	18.845505
HaLaN_21297	0	0	12.219125	9.133043
HaLaN_21298	0	0	20.469328	26.660345
HaLaN_21301	0	0	1.125466	0
HaLaN_21304	0	0	13.554156	0
HaLaN_21307	778.448792	401.898529	256.94928	181.100143
HaLaN_21309	0	0	3.80152	4.417568
HaLaN_21319	0	0	31.419207	0
HaLaN_21320	0	0	41.799179	49.580353
HaLaN_21321	0	0	11.471857	10.540957
HaLaN_21323	0	0	103.262299	107.937088
HaLaN_21329	0	0	23.013113	5.865162
HaLaN_21330	0	0	39.051704	28.892326
HaLaN_21331	0	0	29.05957	18.07308
HaLaN_21338	0	0	0	3.952821
HaLaN_21341	198.667282	283.943909	89.897255	105.384674
HaLaN_21342	29.303055	64.370438	34.501934	38.519341
HaLaN_21347	0	0	1.479858	3.005996
HaLaN_21349	0	0	28.636112	11.049878
HaLaN_21351	0	0	0	8.492308
HaLaN_21353	0	56.595051	6.963083	7.600992
HaLaN_21355	0	0	30.657341	30.173908
HaLaN_21356	0	0	2.554732	0
HaLaN_21358	0	0	5.321284	5.394417
HaLaN_21359	0	0	0	10.626397
HaLaN_21361	0	0	14.668381	10.29727
HaLaN_21363	0	41.041306	63.323891	64.382393
HaLaN_21365	0	0	83.0326	58.278164
HaLaN_21366	0	0	9.395319	3.671926
HaLaN_21370	0	0	3.381831	0
HaLaN_21375	0	0	29.398071	26.784561
HaLaN_21376	0	0	0	8.12125
HaLaN_21378	0	0	0	2.832772
HaLaN_21382	0	0	0	0.924685
HaLaN_21383	99.945496	0	58.613758	42.200211
HaLaN_21386	59.652122	46.815403	41.191696	48.302586
HaLaN_21388	0	0	4.203865	8.399543
HaLaN_21391	0	0	80.499702	46.0186
HaLaN_21392	0	0	12.21165	35.431824
HaLaN_21394	0	52.014938	11.16324	34.547325
HaLaN_21397	0	0	7.954618	21.734442
HaLaN_21398	0	0	0	11.912498
HaLaN_21401	0	0	0	15.549092
HaLaN_21402	0	0	38.382549	34.903957
HaLaN_21406	0	15.405558	4.4434	4.575841
HaLaN_21411	0	12.401293	0	1.904609
HaLaN_21415	0	12.189033	6.517754	18.552921
HaLaN_21417	0	0	2.641802	7.548443
HaLaN_21418	0	0	19.883316	16.607088
HaLaN_21419	0	0	12.891441	0
HaLaN_21423	0	0	36.165531	39.364159
HaLaN_21424	0	0	542.517151	666.200378
HaLaN_21425	0	77.827003	98.282219	70.427864
HaLaN_21427	0	0	22.45113	26.331316
HaLaN_21431	0	0	3.151509	0
HaLaN_21432	0	0	36.647362	42.174263
HaLaN_21433	684.978943	843.740906	983.255371	1049.099976
HaLaN_21434	0	0	6.613634	11.902909
HaLaN_21435	0	0	17.66971	12.886332
HaLaN_21436	0	0	33.483528	48.1147
HaLaN_21440	350.178497	80.739471	0	0
HaLaN_21441	452.979431	0	0	0
HaLaN_21446	409.713959	186.36496	435.292938	364.293488
HaLaN_21447	498.673218	498.495117	836.585876	738.700806
HaLaN_21449	213.663315	174.301407	97.392654	77.058197
HaLaN_21450	305.895599	214.759369	144.629166	105.881897
HaLaN_21451	0	0	1.632256	5.250201
HaLaN_21454	0	0	0	51.729015
HaLaN_21465	0	0	71.484489	0
HaLaN_21470	0	0	0	8.433296
HaLaN_21472	0	0	31.981213	42.150372
HaLaN_21473	0	0	67.507179	76.919121
HaLaN_21476	70.913101	0	33.867126	20.904161
HaLaN_21480	0	0	12.840466	11.337825
HaLaN_21486	0	0	155.481644	105.282898
HaLaN_21488	0	1.335206	1.393677	2.019464
HaLaN_21490	0	0	1.969871	0
HaLaN_21495	0	0	25.667088	0
HaLaN_21498	0	0	0	1.072446
HaLaN_21500	0	0	16.026192	18.449554
HaLaN_21501	0	0	4.332289	8.218838
HaLaN_21506	0	0	1.69301	2.845182
HaLaN_21508	61.356091	70.347496	99.679108	70.103333
HaLaN_21513	0	0	25.021708	0
HaLaN_21515	0	0	58.082993	41.790306
HaLaN_21516	0	74.992577	66.407631	54.391125
HaLaN_21519	0	0	11.449443	11.731948
HaLaN_21525	0	0	40.630939	28.021402
HaLaN_21532	1560.633301	1573.198486	5161.714355	7055.786133
HaLaN_21534	0	0	260.217834	229.638641
HaLaN_21536	0	0	94.817284	118.40062
HaLaN_21539	0	0	17.267666	19.415201
HaLaN_21542	33.581284	22.391224	5.96232	6.756915
HaLaN_21546	0	0	19.192585	0
HaLaN_21547	0	0	63.44891	41.800282
HaLaN_21550	0	0	23.685541	21.098927
HaLaN_21555	0	0	21.283016	24.808598
HaLaN_21559	335.8172	253.459061	321.605896	290.440155
HaLaN_21560	0	0	21.796291	18.059456
HaLaN_21563	0	0	8.721368	7.96552
HaLaN_21564	0	0	3.141675	0
HaLaN_21567	0	1.41305	0	0
HaLaN_21576	0	12.218626	10.020117	11.496236
HaLaN_21577	0	0	0	11.441477
HaLaN_21578	0	38.864544	10.841164	12.988641
HaLaN_21579	5023.542969	6694.614258	8434.568359	7716.533691
HaLaN_21580	387.894867	397.999115	71.151283	37.842445
HaLaN_21582	0	0	0	2.934162
HaLaN_21585	0	0	15.012194	6.800654
HaLaN_21588	0	0	3.625376	0
HaLaN_21589	0	0	12.45135	18.378939
HaLaN_21590	0	0	35.243004	29.310749
HaLaN_21591	0	0	6.00504	3.713157
HaLaN_21592	0	0	9.944439	13.870264
HaLaN_21593	0	0	6.338151	10.084254
HaLaN_21594	0	0	5.664237	10.87935
HaLaN_21595	0	0	7.531828	0
HaLaN_21604	0	0	4.079492	13.769274
HaLaN_21605	0	0	2.103788	4.35912
HaLaN_21606	0	0	9.208026	14.48057
HaLaN_21607	71.991554	147.00441	22.510941	21.071693
HaLaN_21608	6.273813	0	1.594524	2.662334
HaLaN_21611	0	188.548569	144.915405	136.628204
HaLaN_21612	0	0	1.653378	2.825738
HaLaN_21621	0	0	0	0.981121
HaLaN_21626	0	0	46.592793	40.448509
HaLaN_21627	0	0	16.088194	8.430182
HaLaN_21628	0	0	329.481842	236.726059
HaLaN_21629	0	0	96.94278	111.918777
HaLaN_21630	0	50.874184	15.968617	0
HaLaN_21632	0	0	46.545349	68.148407
HaLaN_21633	58.015026	72.307358	26.846191	28.884134
HaLaN_21634	0	0	16.485752	32.649815
HaLaN_21638	138.848282	0	92.276955	61.882332
HaLaN_21641	0	0	26.759949	20.266975
HaLaN_21643	0	0	0.713533	0
HaLaN_21645	0	0	67.040924	0
HaLaN_21648	0	0	7.276041	0.924685
HaLaN_21649	0	0	8.718352	8.305809
HaLaN_21650	0	0	6.252025	18.205563
HaLaN_21651	0	0	4.612789	1.757999
HaLaN_21654	21.703196	0	8.245982	4.746758
HaLaN_21655	136.501144	0	107.610619	72.086563
HaLaN_21656	44.81398	17.398434	54.059769	53.45948
HaLaN_21658	0	0	2.009506	0
HaLaN_21659	0	78.72229	37.583282	11.443873
HaLaN_21660	0	0	49.455677	39.428013
HaLaN_21661	0	0	24.675083	34.463337
HaLaN_21663	0	0	35.951736	39.610996
HaLaN_21664	0	20.608585	7.005062	6.735452
HaLaN_21665	0	0	0.246268	9.250678
HaLaN_21666	0	0	4.128218	3.154945
HaLaN_21667	0	0	3.863179	0
HaLaN_21668	0	0	18.517157	13.932513
HaLaN_21670	0	0	3.912032	0
HaLaN_21674	156.216522	124.165115	81.795761	70.513351
HaLaN_21675	891.032043	866.600464	492.228455	432.972351
HaLaN_21678	0	0	9.240992	12.359968
HaLaN_21680	531.289307	555.950562	324.146454	288.094116
HaLaN_21681	0	0	45.054977	35.760948
HaLaN_21687	0	0	8.103209	0
HaLaN_21688	0	0	15.089189	14.554596
HaLaN_21690	0	34.263824	35.406719	23.973135
HaLaN_21697	35.04353	0	0	0
HaLaN_21698	112.117958	0	1.015806	0
HaLaN_21699	0	0	1.41685	0
HaLaN_21700	0	0	0	8.536475
HaLaN_21701	58.807453	18.263283	36.026917	47.275333
HaLaN_21705	0	0	2.953218	0
HaLaN_21706	15.821667	0	6.060647	6.483478
HaLaN_21707	0	0	6.752797	0
HaLaN_21710	527.102417	679.11145	431.467926	431.857452
HaLaN_21711	128.965057	176.862503	123.737297	241.798828
HaLaN_21714	32.75161	0	28.041672	21.435795
HaLaN_21721	0	0	3.985182	0
HaLaN_21724	0	0	9.722448	9.291086
HaLaN_21726	0	0	1.743951	4.058019
HaLaN_21727	0	0	0	8.595554
HaLaN_21730	115.324814	194.871323	68.961098	58.101433
HaLaN_21733	0	128.822403	51.505085	51.997986
HaLaN_21734	0	0	2.700327	0
HaLaN_21736	133.512405	0	104.703476	82.213776
HaLaN_21737	0	0	13.527364	9.321716
HaLaN_21738	0	26.146324	20.129898	17.903439
HaLaN_21741	0	0	5.337511	6.216772
HaLaN_21742	12.65796	48.597496	40.5737	33.87767
HaLaN_21743	35.120686	83.413597	117.083214	163.49794
HaLaN_21745	59.182426	0	81.914085	84.864906
HaLaN_21751	0	30.656973	24.939299	61.505318
HaLaN_21753	0	0	1.70281	4.555287
HaLaN_21754	0	0	35.527935	46.048065
HaLaN_21757	0	0	1.725326	10.418978
HaLaN_21759	0	0	26.180927	63.391537
HaLaN_21760	673.441711	1010.598694	827.560852	1205.834961
HaLaN_21761	115.152031	0	50.779514	83.0896
HaLaN_21762	0	0	3.705617	0
HaLaN_21765	0	44.687565	29.932325	34.647511
HaLaN_21769	0	0	2.680597	13.360712
HaLaN_21771	0	0	4.253643	0
HaLaN_21773	292.477966	0	0	0
HaLaN_21775	0	0	1.616198	0
HaLaN_21776	0	0	26.408335	16.779232
HaLaN_21777	0	0	21.996065	35.616451
HaLaN_21792	0	0	29.423082	24.749628
HaLaN_21795	0	0	56.797451	47.408669
HaLaN_21796	0	0	12.846297	17.882336
HaLaN_21799	299.518219	376.463379	302.310303	271.67923
HaLaN_21801	95.538887	76.561661	182.128067	221.736191
HaLaN_21803	10.823251	0	6.482866	11.199707
HaLaN_21807	0	0	0	1.136667
HaLaN_21819	0	0	0	13.78021
HaLaN_21821	0	0	3.28597	3.189883
HaLaN_21822	0	0	8.366317	10.815766
HaLaN_21824	84.296989	0	27.195475	21.144068
HaLaN_21825	0	0	18.623329	16.825369
HaLaN_21826	0	0	0	16.267002
HaLaN_21830	0	0	0	0.435147
HaLaN_21832	0	0	11.354068	20.906927
HaLaN_21833	0	0	17.864014	25.001989
HaLaN_21836	0	0	9.655314	13.157949
HaLaN_21837	0	0	9.879301	9.133096
HaLaN_21841	0	0	201.409531	0
HaLaN_21842	0	0	14.583468	0
HaLaN_21843	0	0	0	17.547289
HaLaN_21845	0	0	48.232487	10.689854
HaLaN_21846	121.175537	0	24.279049	39.248814
HaLaN_21847	0	0	1.310094	0
HaLaN_21851	0	0	0	7.547219
HaLaN_21852	0	0	11.765991	0
HaLaN_21853	0	0	0	6.925773
HaLaN_21860	0	0	13.746045	0
HaLaN_21861	0	0	0	24.514561
HaLaN_21862	0	0	8.643456	8.852242
HaLaN_21863	0	64.057777	0	0
HaLaN_21864	68.136742	34.751205	158.90126	144.481064
HaLaN_21873	182.169632	152.504654	157.840958	136.922791
HaLaN_21882	0	0	2.536839	5.812301
HaLaN_21883	0	0	8.433167	0
HaLaN_21884	0	0	5.890895	0
HaLaN_21885	0	0	13.743554	10.383467
HaLaN_21886	0	0	2.338228	0.996037
HaLaN_21887	0	0	7.660604	11.327144
HaLaN_21888	143.429047	151.9505	27.09717	51.064011
HaLaN_21895	0	0	20.820539	19.019028
HaLaN_21901	0	0	63.044971	61.673466
HaLaN_21903	0	0	0	196.51976
HaLaN_21908	0	0	0	41.76054
HaLaN_21914	0	42.459133	53.614319	58.312622
HaLaN_21916	0	0	55.885601	56.160027
HaLaN_21923	4452.643555	4436.544922	4656.67334	4012.608398
HaLaN_21930	87.975021	76.896828	958.177246	922.371887
HaLaN_21931	0	0	39.207645	46.174076
HaLaN_21934	481.169098	557.266479	100.869194	65.609474
HaLaN_21936	0	0	28.402765	18.87328
HaLaN_21937	93.778854	62.968113	152.345108	150.889694
HaLaN_21940	0	0	13.450014	26.639267
HaLaN_21942	0	0	0.976816	0
HaLaN_21943	0	0	1.567131	5.358092
HaLaN_21944	0	0	84.751274	91.903786
HaLaN_21945	0	93.539963	89.650787	77.677917
HaLaN_21948	0	0	4.549129	0
HaLaN_21950	0	0	0	1.709769
HaLaN_21952	0	0	8.840562	0
HaLaN_21953	0	0	17.390263	11.138865
HaLaN_21957	0	0	14.874552	0
HaLaN_21961	50.398376	0	0	5.796103
HaLaN_21968	36.052917	0	9.018465	3.555641
HaLaN_21973	395.464325	312.786682	372.454865	315.497803
HaLaN_21977	85.053459	187.757156	75.860992	96.848511
HaLaN_21978	0	0	39.084152	51.687622
HaLaN_21979	0	0	7.598493	12.765884
HaLaN_21981	0	0	10.11261	0
HaLaN_21983	0	0	0.987853	0
HaLaN_21984	0	0	1.96886	6.704436
HaLaN_21987	0	164.02594	52.566887	50.348835
HaLaN_21988	35.484604	0	20.281431	17.523609
HaLaN_21989	0	55.086475	26.892666	35.210926
HaLaN_21999	0	0	13.172097	17.478786
HaLaN_22001	0	0	0	6.04262
HaLaN_22008	0	0	1.976004	0
HaLaN_22010	0	0	73.076889	58.192539
HaLaN_22014	0	0	3.09921	0
HaLaN_22017	0	42.119843	0	2.247152
HaLaN_22018	0	0	27.902151	26.140497
HaLaN_22019	40.672009	163.745743	44.633133	51.02655
HaLaN_22020	269.720856	188.219162	95.970268	84.431076
HaLaN_22026	0	0	1.807624	8.516829
HaLaN_22031	228.247772	293.86676	242.781616	180.965225
HaLaN_22033	0	0	110.832382	107.588333
HaLaN_22035	0	1.391313	0	0
HaLaN_22038	39.665024	69.051178	130.520355	100.773239
HaLaN_22039	0	88.37175	29.242064	40.258915
HaLaN_22050	61.697392	0	8.747726	23.769924
HaLaN_22051	46.000057	0	39.137871	40.777061
HaLaN_22052	0	0	11.656996	8.605576
HaLaN_22053	0	0	5.150142	8.25909
HaLaN_22056	0	0	24.723139	23.996647
HaLaN_22058	0	9.297081	0	0
HaLaN_22062	834.30127	776.399353	1018.417297	779.212219
HaLaN_22064	0	0	41.564308	63.69051
HaLaN_22066	993.74292	1270.261719	3149.83252	3476.422119
HaLaN_22068	0	0	0	19.049885
HaLaN_22072	6.160344	0	5.640832	4.127656
HaLaN_22075	0	0	4.917121	1.465044
HaLaN_22077	477.218719	621.626038	454.034088	423.50946
HaLaN_22080	0	0	9.793247	13.253633
HaLaN_22081	0	0	35.309742	52.335045
HaLaN_22082	0	0	9.402762	0
HaLaN_22087	0	0	21.907282	32.516369
HaLaN_22091	0	0	10.814842	8.423435
HaLaN_22092	0	92.557602	26.754988	17.549389
HaLaN_22101	48.061977	0	30.008814	22.646059
HaLaN_22102	250.157852	0	60.187214	0
HaLaN_22105	0	0	8.585473	3.615192
HaLaN_22106	0	0	2.171952	7.585432
